DealerID;Name;Address1;Address2;City;State;ZipCode;Phone;StoreID;URL;Latitude;Longitude;NewDate;ST;SA;Simmons OHM BT;Serta OHM BT;OHM CG;Legacy Simmons DealerID;Legacy Simmons OHM BT;Legacy Serta DealerID;Legacy Serta OHM_BT;Licensee Territory;LR Number;Brand;Rep SalesTeam;Rep Region;Rep Branch;Rep Territory;Sales Channel;Market Segment;Status Level;Rep Store Success;Hide From PTV;Email;Hide From Locator;FName;LName;User_ID;Simmons Approver;Simmons Approver_Rep_ID;Simmons Approver_User_ID;Serta Approver;Serta Approver_Rep_ID;Serta Approver_User_ID;freq;freqPhone;visitRhythm;Total Wholesale
46;Nebraska Furniture Mart;700 S 72nd St;;Omaha;NE;"	68114";(800) 359-1200;"	";www.nfm.com;"	41.2530654";"	-96.0246491";41:34,6;717525;717525;"	717525";"	";"	50180001";"	 ";"	 ";"	 ";"	 ";"	NO        ";29490;SIMMONS;Store Success;West;Mid West 1;Mid West 1_08;;;Black Diamond Preferred;YES;0;;0;Melissa;Ullrich;102021;Harris, Rick (Rep RHR);Rep RHR;101762;;;;48;0;1;
1809;American Furniture Warehouse;1700 S Abilene St.;;Aurora;CO;"	80012";(303) 368-8555;"	";www.afwonline.com;"	39.6854116";"	-104.8265483";07:15,6;79037;79037;"	779037";"	";"	50020000";"	 ";"	 ";"	 ";"	 ";"	NO        ";16434;SIMMONS;Store Success;West;South West;South West_07;;;;YES;0;;0;Jerry;Clausman;100367;Applegate, Doug (Rep APP);Rep APP;100348;;;;48;0;1;
1812;American Furniture Warehouse;5390 S Wadsworth Blvd;;Littleton;CO;"	80123";(303) 933-3975;"	";www.jakejabs.com;"	39.6189615";"	-105.0909791";;185223;79037;"	779037";"	";"	50020000";"	 ";"	 ";"	 ";"	 ";"	NO        ";25406;SIMMONS;Store Success;West;South West;South West_07;;;;YES;0;;0;Jerry;Clausman;100367;Applegate, Doug (Rep APP);Rep APP;100348;;;;48;0;1;
1813;American Furniture Warehouse;2805 N Chestnut St;;Colorado Springs;CO;"	80907";(719) 633-4220;"	";www.jakejabs.com;"	38.8718273";"	-104.8351783";;185223;79037;"	779037";"	";"	50020000";"	 ";"	 ";"	 ";"	 ";"	NO        ";16435;SIMMONS;Store Success;West;South West;South West_07;;;;YES;0;;0;Jerry;Clausman;100367;Applegate, Doug (Rep APP);Rep APP;100348;;;;48;0;1;
1815;American Furniture Warehouse;4711 Dillon Dr;;Pueblo;CO;"	81008";(719) 542-5169;"	";www.jakejabs.com;"	38.3214548";"	-104.613803";;779037;779037;"	779037";"	";"	50020000";"	 ";"	 ";"	 ";"	 ";"	NO        ";16436;SIMMONS;Store Success;West;South West;South West_07;;;;YES;0;;0;Jerry;Clausman;100367;Applegate, Doug (Rep APP);Rep APP;100348;;;;48;0;1;
1820;American Furniture Warehouse;625 SW Frontage Rd;;Fort Collins;CO;"	80524";(970) 221-1981;"	";www.jakejabs.com;"	40.5793479";"	-105.003995";;221408;79037;"	779037";"	";"	50020000";"	 ";"	 ";"	 ";"	 ";"	NO        ";25407;SIMMONS;Store Success;West;South West;South West_07;;;;YES;0;;0;Jerry;Clausman;100367;Applegate, Doug (Rep APP);Rep APP;100348;;;;48;0;1;
1824;American Furniture Warehouse;3200 S Glen Ave.;;Glenwood Springs;CO;"	81601";(970) 928-9422;"	";www.jakejabs.com;"	39.519085";"	-107.318309";;79037;79037;"	779037";"	";"	50020000";"	 ";"	 ";"	 ";"	 ";"	NO        ";16437;SIMMONS;Store Success;West;South West;South West_07;;;;YES;0;;0;Jerry;Clausman;100367;Applegate, Doug (Rep APP);Rep APP;100348;;;;48;4;1;
1856;Slifer Designs;216 Main Street Suite C-100;;Edwards;CO;"	81632";(970) 926-8200;"	";www.sliferdesigns.com;"	39.642388";"	-106.5905609";41:39,8;428031;428031;"	7428031";"	";"	90002942";"	 ";"	 ";"	 ";"	 ";"	NO        ";16438;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Heather;Redman;102032;Morrissey, Heather (Rep HMO);Rep HMO;101670;;;;8;0;4;
1880;Elder Beerman;2121 N Monroe St;;Monroe;MI;"	48161";(734) 241-0411;"	";www.elder-beerman.com/shop/bed-bath/mattresses/facet-brand_Beautyrest/;"	41.9471834";"	-83.3877557";41:39,9;7302008;7302008;"	7302008";"	";"	50050000";"	 ";"	 ";"	 ";"	 ";"	yes       ";16439;SIMMONS;Store Success;West;Mid West 2;Mid West 2_03;;;;YES;0;;0;Chris;Osowski;102051;Ritchey, Roger (Rep RCY);Rep RCY;100164;;;;12;4;4;
1883;Creative Concepts;31874 Roxana Rd.;Rt 26 and Rt 17;Ocean View;DE;"	19970";(302) 539-6989;"	";;"	38.5504374";"	-75.1322549";41:39,9;35204;35204;"	7300220";"	";"	90002521";"	 ";"	 ";"	 ";"	 ";"	yes       ";16440;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Daniel;Reppe;101633;Mersbach, Tom (REP TME);REP TME;101569;;;;12;;4;
1887;Creative Concepts;97 Tulip Dr.;Rt 1 and Rt 9;Lewes;DE;"	19945";(302) 645-6200;"	";;"	38.7497166";"	-75.1752252";41:40,0;35204;35204;"	7300220";"	";"	90002521";"	 ";"	 ";"	 ";"	 ";"	yes       ";16441;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Daniel;Reppe;101633;Mersbach, Tom (REP TME);REP TME;101569;;;;12;;4;
1919;Harris Furniture;74 Dover Rd;;Chichester;NH;"	03258";(603) 798-5607;"	";www.harrisfamilyfurniture.com;"	43.238996";"	-71.3932773";;302253;222827;"	7222802";"	";"	90002271";"	 ";"	 ";"	 ";"	 ";"	NO        ";16442;SIMMONS;Serta Simmons Bedding;SSB;Boston;Boston_02;;;;NO;0;;0;Peter;O'Brien;101768;Marano, Jacki (Rep JMA);Rep JMA;101558;;;;0;;4;
1920;Harris Furniture;460 Union Ave;;Laconia;NH;"	03246";(603) 524-7447;"	";www.harrisfamilyfurniture.com;"	43.5382322";"	-71.4651895";;302253;222827;"	7222802";"	";"	90002271";"	 ";"	 ";"	 ";"	 ";"	NO        ";16443;SIMMONS;Serta Simmons Bedding;SSB;Boston;Boston_02;;;;NO;0;;0;Peter;O'Brien;101768;Marano, Jacki (Rep JMA);Rep JMA;101558;;;;0;;4;
1921;Harris Furniture;Rte 25 Tenney Mtn Hwy;;Plymouth;NH;"	03264";(603) 536-1422;"	";www.harrisfamilyfurniture.com;"	43.7570196";"	-71.6881528";;302253;222827;"	7222802";"	";"	90002271";"	 ";"	 ";"	 ";"	 ";"	NO        ";16444;SIMMONS;Serta Simmons Bedding;SSB;Boston;Boston_02;;;;NO;0;;0;Peter;O'Brien;101768;Marano, Jacki (Rep JMA);Rep JMA;101558;;;;0;;4;
1964;Sleeping Giant;1901 Industrial Blvd;;Abilene;TX;"	79602";(325) 691-9700;"	";sleepinggianttexas.com;"	32.4013749";"	-99.7462263";41:41,3;7420183;7420183;"	7420183";"	";"	90002827";"	 ";"	 ";"	 ";"	 ";"	yes       ";16446;SIMMONS;Simmons Bedding;Simmons;Simmons West;West 2;;;;NO;0;tmbeal@hotmail.com;0;Weston;King;102058;Mersbach, Tom (REP TME);REP TME;101569;;;;6;0;4;
1965;Taylor Furniture;11000 Hwy 63;;Moss Point;MS;"	39562";(228) 475-6364;"	";;"	30.4978625";"	-88.5373572";;418937;418937;"	7418937";"	";"	90002793";"	 ";"	 ";"	 ";"	 ";"	NO        ";16447;SIMMONS;Serta Simmons Bedding;SSB;Nashville;Nashville_00;;;;NO;0;taylorfurniture@cableone.net;0;Jose;Budde;100902;Webb, Dennis (Rep WEB);Rep WEB;101189;;;;8;0;4;
1990;Davis Furniture;406 N 2nd St;;Lamesa;TX;"	79331";(806) 872-3224;"	";;"	32.7342666";"	-101.9528266";41:41,3;4894;4894;"	74894";"	";"	90004165";"	 ";"	 ";"	 ";"	 ";"	yes       ";16448;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;dfc1924@pics.net;0;Weston;King;102058;Mersbach, Tom (REP TME);REP TME;101569;;;;8;;4;
1991;Decor of Carlsbad;815 W Mermod St;;Carlsbad;NM;"	88220";(505) 885-8878;"	";;"	32.4200477";"	-104.2364219";41:41,3;222653;222653;"	7222653";"	";"	90002269";"	 ";"	 ";"	 ";"	 ";"	yes       ";16449;SIMMONS;Serta Simmons Bedding;SSB;Phoenix;Phoenix_04;;;;NO;0;decor@pccnm.com;0;Michael;Jones;101559;Gomez, Jack (Rep GOM);Rep GOM;101531;;;;24;;4;
2002;Globe Furniture;1520 Adams Avenue;;La Grande;OR;"	97850";(541) 963-4144;"	";;"	45.3254471";"	-118.0899573";41:41,4;7217314;7217314;"	7217314";"	";"	70080647";"	 ";"	 ";"	 ";"	 ";"	NO        ";16450;SIMMONS;Serta Simmons Bedding;SSB;Seattle;Seattle_06;;;;NO;0;globef@eoni.com;0;Alan;Pehrson;100817;Ramsden, Marilyn (Rep MRM);Rep MRM;101761;;;;12;4;4;
2010;Lee's Furniture;459 Overland Ave;;Burley;ID;"	83318";(208) 878-4433;"	";;"	42.5476251";"	-113.7928797";41:41,4;419400;419400;"	7419400";"	";"	70740070";"	 ";"	 ";"	 ";"	 ";"	yes       ";16451;SIMMONS;Simmons Bedding;Simmons;Simmons West;West 1;;;;NO;0;leefurn@pmt.org;0;Brad;Searle;101643;Mersbach, Tom (REP TME);REP TME;101569;;;;8;0;4;
2012;Mosier's;101 E Main St;;John Day;OR;"	97845";(541) 575-0649;"	";;"	44.4163233";"	-118.9524346";41:41,4;54725;54725;"	754725";"	";"	90004311";"	 ";"	 ";"	 ";"	 ";"	NO        ";16452;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;mosiers@ortelco.net;0;Heather;Redman;102032;Morrissey, Heather (Rep HMO);Rep HMO;101670;;;;8;0;4;
2073;FurnitureLand;38529 Sussex Hwy;;Delmar;DE;"	19940";(302) 846-0777;"	";;"	38.4610108";"	-75.557126";00:00,0;419662;419662;"	7419662";"	";"	90002809";"	 ";"	 ";"	 ";"	 ";"	yes       ";16458;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Daniel;Reppe;101633;Reppe, Daniel (Rep DRE);Rep DRE;101633;;;;12;;4;
2078;Carter FurnitureUrbana;410 N Vine St;;Urbana;IL;"	61802";(217) 367-4066;"	";;"	40.1152909";"	-88.2042433";41:41,6;727143;727143;"	727143";"	";"	90002495";"	 ";"	 ";"	 ";"	 ";"	NO        ";16459;SIMMONS;Store Success;West;Mid West 1;Mid West 1_11;;;;YES;0;allencarter@cartersfurniture.com;0;Scott ;Gustafson;101660;Hayes, Scott (REP SHH);REP SHH;101715;;;;12;4;4;
2087;Just BedsSpringfield;3120 Montvale Dr;;Springfield;IL;"	62704";(217) 698-6179;"	";www.justbedsinc.com;"	39.7653655";"	-89.6937589";41:41,7;7428140;7428140;"	7428140";"	";"	70080382";"	 ";"	 ";"	 ";"	 ";"	NO        ";16462;SIMMONS;Store Success;East;South East 3;South East 3_11;;;;YES;0;;0;Theresa;Mikoff;102069;Hayes, Scott (REP SHH);REP SHH;101715;;;;12;4;4;
2091;Factory Mattress Sales;2020 Northwest Boulevard;;Newton;NC;"	28658";(828) 465-0793;"	";;"	35.6827733";"	-81.2297024";41:41,7;225375;225375;"	7225375";"	";"	90002279";"	 ";"	 ";"	 ";"	 ";"	NO        ";16463;SIMMONS;Serta Simmons Bedding;SSB;Atlanta;Atlanta_04;;;;NO;0;;0;Michael;Herndon;101779;Lane, Bill (Rep BLN);Rep BLN;101753;;;;10;0;4;
2127;Conlin's Furniture;318 S Haynes Ave.;;Miles City;MT;"	59301";(406) 232-5410;"	";;"	46.4054416";"	-105.8226056";;161562;161562;"	7161562";"	";"	70740065";"	 ";"	 ";"	 ";"	 ";"	NO        ";16465;SIMMONS;Serta Simmons Bedding;SSB;Seattle;Seattle_07;;;;NO;0;;0;Brycen;McCurry;102031;McCurry, Brycen (Rep BMC);Rep BMC;102031;;;;0;;4;
2132;Gallatin Valley Furniture Carpet One;923 N 7th Ave;;Bozeman;MT;"	59715";(406) 587-5423;"	";www.GVFC1.com;"	45.6891877";"	-111.0469573";00:00,0;12104;12104;"	7300119";"	";"	90002513";"	 ";"	 ";"	 ";"	 ";"	NO        ";16469;SIMMONS;Serta Simmons Bedding;SSB;Seattle;Seattle_01;;;;NO;0;;0;Joe;Lacroix;101547;Ramsden, Marilyn (Rep MRM);Rep MRM;101761;;;;0;0;4;
2134;Harbor Light Furniture PFD;415 Main Street;;Polson;MT;"	59860";(406) 883-4177;"	";;"	47.69183";"	-114.163001";00:00,0;215210;215210;"	7215210";"	";"	90002252";"	 ";"	 ";"	 ";"	 ";"	NO        ";16470;SIMMONS;Serta Simmons Bedding;SSB;Seattle;Seattle_01;;;;NO;0;;0;Joe;Lacroix;101547;Ramsden, Marilyn (Rep MRM);Rep MRM;101761;;;;0;0;4;
2146;Twin City Furniture;110 McKinley Avenue;112;Kellogg;ID;"	83837";(208) 786-9351;"	";;"	47.5354391";"	-116.1232158";00:00,0;215418;215418;"	7215418";"	";"	90002253";"	 ";"	 ";"	 ";"	 ";"	NO        ";16471;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;1;mgpierce@msn.com;0;Alicia;Lomber;102091;Morrissey, Heather (Rep HMO);Rep HMO;101670;;;;0;0;4;
2158;Mainly Mattresses;1590 Roanoke Street;;Christiansburg;VA;"	24073";(540) 382-2777;"	";;"	37.1327833";"	-80.3775074";00:00,0;257352;257352;"	7257352";"	";"	90002471";"	 ";"	 ";"	 ";"	 ";"	yes       ";16472;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Rachel;Bookbinder;101637;Mersbach, Tom (REP TME);REP TME;101569;;;;8;;4;
2223;Mattress Firm;19620 Katy Freeway;;Katy;TX;"	77450";(281) 599-9687;"	001115";www.mattressfirm.com/simmons-mattresses-0-c16/;"	29.7850571";"	-95.7560375";44:14,5;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	NO        ";25416;SIMMONS;Store Success;West;South Central;South Central_07;;;Black Diamond Preferred;YES;0;;0;Jackie;Brodecki;101882;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;4;4;
2289;Tarheel Furniture;151 N Reilly Rd;;Fayetteville;NC;"	28303";(910) 864-5660;"	";;"	35.0844228";"	-79.0108699";41:42,1;420613;420613;"	7420613";"	";"	90002835";"	 ";"	 ";"	 ";"	 ";"	NO        ";25420;SIMMONS;Serta Simmons Bedding;SSB;Atlanta;Atlanta_06;;;;NO;0;;0;Rusty;Evans;101781;Lane, Bill (Rep BLN);Rep BLN;101753;;;;0;0;4;
2393;Jordan's;100 Stockwell Dr;;Avon;MA;"	02322";(508) 828-4000;"	";www.jordans.com;"	42.1344888";"	-71.0666625";41:42,1;422913;422913;"	7422913";"	";"	50120000";"	 ";"	 ";"	 ";"	 ";"	NO        ";16485;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Furniture;;;Black Diamond Preferred;NO;0;lsilva@jordans.com;0;Joanne;Stearns;101188;Stearns, Joanne (Rep STR);Rep STR;101188;;;;0;0;4;
2394;Jordan's;50 Walkers Brook Dr;;Reading;MA;"	01867";(781) 944-9090;"	";www.jordans.com;"	42.5208034";"	-71.0910894";41:42,2;422915;422913;"	7422913";"	";"	50120000";"	 ";"	 ";"	 ";"	 ";"	NO        ";16486;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Furniture;;;Black Diamond Preferred;NO;0;;0;Joanne;Stearns;101188;Stearns, Joanne (Rep STR);Rep STR;101188;;;;0;0;4;
2395;Jordan's;327 Daniel Webster Hwy;;Nashua;NH;"	03060";(603) 888-8989;"	";www.jordans.com;"	42.7009118";"	-71.4414259";41:42,2;422918;422913;"	7422913";"	";"	50120000";"	 ";"	 ";"	 ";"	 ";"	NO        ";16487;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Furniture;;;Black Diamond Preferred;NO;0;;0;Joanne;Stearns;101188;Stearns, Joanne (Rep STR);Rep STR;101188;;;;0;0;4;
2396;Jordan's;1 Underprice Way Rte 9;;Natick;MA;"	01760";(508) 424-0088;"	";www.jordans.com;"	42.294961";"	-71.397437";41:42,2;450229;422913;"	7422913";"	";"	50120000";"	 ";"	 ";"	 ";"	 ";"	NO        ";16488;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Furniture;;;Black Diamond Preferred;NO;0;;0;Joanne;Stearns;101188;Stearns, Joanne (Rep STR);Rep STR;101188;;;;0;0;4;
2406;Mattress Firm;12558 Totem Lake Blvd NE; A;Kirkland;WA;"	98034";(425) 823-1346;"	508042";www.mattressfirm.com/simmons-mattresses-0-c16/;"	47.7123201";"	-122.1808875";41:42,3;207281;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	NO        ";25424;SIMMONS;Store Success;West;North West;North West_08;;;Black Diamond Preferred;YES;0;;0;Lucas;Huibregtse;102041;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;24;12;2;
2457;The Bed Room;6300 Atlanta Highway;;Montgomery;AL;"	36117";(334) 271-4500;"	";;"	32.3816422";"	-86.1887862";41:43,8;239895;239895;"	7455246";"	";"	90004108";"	 ";"	 ";"	 ";"	 ";"	NO        ";14793;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Alicia;Lomber;102091;Morrissey, Heather (Rep HMO);Rep HMO;101670;;;;12;0;4;
2462;Granville Home Furnishings;3490 Wetumpka Highway;;Montgomery;AL;"	36110";(334) 279-3101;"	";;"	32.4415576";"	-86.2150454";41:43,8;411055;411055;"	7411055";"	";"	90002640";"	 ";"	 ";"	 ";"	 ";"	NO        ";14794;SIMMONS;Serta Simmons Bedding;SSB;Nashville;Nashville_01;;;;NO;0;;0;Tracy;Calamas;101786;Webb, Dennis (Rep WEB);Rep WEB;101189;;;;12;;4;
2465;Grand Home Furnishings;1810 Seminole Trl;;Charlottesville;VA;"	22901";(434) 974-6480;"	";http://www.grandhomefurnishings.com/Mattresses;"	38.085918";"	-78.4713503";41:43,9;7300501;7300501;"	7300501";"	";"	90002538";"	 ";"	 ";"	 ";"	 ";"	yes       ";16489;SIMMONS;Store Success;East;North East 2;North East 2_07;;;Black Diamond Preferred;YES;0;;0;Lee;Martin;101621;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;0;4;
2466;Grand Home Furnishings;One South Main St.;;Lexington;VA;"	24450";(540) 463-3121;"	";http://www.grandhomefurnishings.com/Mattresses;"	37.7850654";"	-79.4422785";41:43,9;446984;78047;"	7300501";"	";"	90002538";"	 ";"	 ";"	 ";"	 ";"	yes       ";16490;SIMMONS;Store Success;East;North East 2;North East 2_07;;;Black Diamond Preferred;YES;0;;0;Lee;Martin;101621;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;12;4;
2467;Grand Home Furnishings;4235 Electric Rd.;;Roanoke;VA;"	24014";(540) 774-7004;"	";http://www.grandhomefurnishings.com/Mattresses;"	37.227118";"	-79.9781103";41:43,9;446984;78047;"	7300501";"	";"	90002538";"	 ";"	 ";"	 ";"	 ";"	yes       ";16491;SIMMONS;Store Success;East;North East 2;North East 2_07;;;Black Diamond Preferred;YES;0;;0;Lee;Martin;101621;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;0;4;
2469;Grand Home Furnishings;436 Tiffany Dr.;;Waynesboro;VA;"	22980";(540) 942-4119;"	";http://www.grandhomefurnishings.com/Mattresses;"	38.0685894";"	-78.9311014";41:43,9;7300501;7300501;"	7300501";"	";"	90002538";"	 ";"	 ";"	 ";"	 ";"	yes       ";16492;SIMMONS;Store Success;East;North East 2;North East 2_07;;;Black Diamond Preferred;YES;0;;0;Lee;Martin;101621;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;12;4;
2473;Grand Home Furnishings;1829 S Loudoun St;;Winchester;VA;"	22601";(540) 662-0912;"	";http://www.grandhomefurnishings.com/Mattresses;"	39.1670346";"	-78.1725482";41:43,9;7300501;7300501;"	7300501";"	";"	90002538";"	 ";"	 ";"	 ";"	 ";"	yes       ";16493;SIMMONS;Store Success;East;North East 2;North East 2_03;;;Black Diamond Preferred;YES;0;;0;Devin;Edmonds;101592;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;12;4;
2474;Grand Home Furnishings;220 Laurel St;;Christiansburg;VA;"	24073";(540) 381-4000;"	";http://www.grandhomefurnishings.com/Mattresses;"	37.1626185";"	-80.4177053";41:44,0;7300501;7300501;"	7300501";"	";"	90002538";"	 ";"	 ";"	 ";"	 ";"	yes       ";16494;SIMMONS;Store Success;East;North East 2;North East 2_07;;;Black Diamond Preferred;YES;0;;0;Lee;Martin;101621;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;0;4;
2475;Grand Home Furnishings;3325 Lee Hwy;;Bristol;VA;"	24202";(276) 466-3999;"	";http://www.grandhomefurnishings.com/Mattresses;"	36.6335467";"	-82.1193387";41:44,0;143775;78047;"	7300501";"	";"	90002538";"	 ";"	 ";"	 ";"	 ";"	NO        ";16495;SIMMONS;Store Success;East;South East 2;South East 2_06;;;Black Diamond Preferred;YES;0;;0;Tim;Fleming;101727;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;24;12;2;
2476;Grand Home Furnishings;1535 E Stone Dr;;Kingsport;TN;"	37660";(423) 246-1333;"	";http://www.grandhomefurnishings.com/Mattresses;"	36.5485663";"	-82.5206289";41:44,0;179019;78047;"	7300501";"	";"	90002538";"	 ";"	 ";"	 ";"	 ";"	NO        ";16496;SIMMONS;Store Success;East;South East 2;South East 2_06;;;Black Diamond Preferred;YES;0;;0;Tim;Fleming;101727;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;24;12;2;
2477;Grand Home Furnishings;5401 Fort Avenue;;Lynchburg;VA;"	24502";(434) 239-5900;"	";http://www.grandhomefurnishings.com/Mattresses;"	37.3760374";"	-79.1867656";41:44,0;7300501;7300501;"	7300501";"	";"	90002538";"	 ";"	 ";"	 ";"	 ";"	yes       ";16497;SIMMONS;Store Success;East;North East 2;North East 2_07;;;Black Diamond Preferred;YES;0;;0;Lee;Martin;101621;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;0;4;
2480;Grand Home Furnishings;2080 Evelyn Byrd Ave;;Harrisonburg;VA;"	22801";(540) 434-7619;"	";http://www.grandhomefurnishings.com/Mattresses;"	38.4252726";"	-78.8450417";41:44,1;7300501;7300501;"	7300501";"	";"	90002538";"	 ";"	 ";"	 ";"	 ";"	yes       ";25425;SIMMONS;Store Success;East;North East 2;North East 2_07;;;Black Diamond Preferred;YES;0;;0;Lee;Martin;101621;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;0;4;
2481;Grand Home Furnishings;1945 Valley View Blvd NW;;Roanoke;VA;"	24012";(540) 563-2070;"	";http://www.grandhomefurnishings.com/Mattresses;"	37.3068827";"	-79.9660975";41:44,1;446985;78047;"	7300501";"	";"	90002538";"	 ";"	 ";"	 ";"	 ";"	yes       ";16498;SIMMONS;Store Success;East;North East 2;North East 2_07;;;Black Diamond Preferred;YES;0;;0;Lee;Martin;101621;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;0;4;
2482;Grand Home Furnishings;3026 E Oakland Ave;;Johnson City;TN;"	37601";(423) 283-4211;"	";http://www.grandhomefurnishings.com/Mattresses;"	36.3605849";"	-82.3828831";41:44,1;446985;78047;"	7300501";"	";"	90002538";"	 ";"	 ";"	 ";"	 ";"	NO        ";25426;SIMMONS;Store Success;East;South East 2;South East 2_06;;;Black Diamond Preferred;YES;0;;0;Tim;Fleming;101727;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;24;12;2;
2490;Colortyme;2028 Dillingham Boulevard;;Honolulu;HI;"	96819";(808) 848-1010;"	";;"	21.3295157";"	-157.8821043";12:18,0;415169;415168;"	7415168";"	";"	90002708";"	 ";"	 ";"	 ";"	 ";"	NO        ";16499;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Lance;Matsuda;100334;Matsuda, Lance (Rep MAT);Rep MAT;100334;;;;0;;4;
2491;Colortyme;94-910 Moloalo Street;;Waipahu;HI;"	96797";(808) 680-9393;"	";;"	21.3852764";"	-158.0014233";12:18,1;415169;415168;"	7415168";"	";"	90002708";"	 ";"	 ";"	 ";"	 ";"	NO        ";16500;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Lance;Matsuda;100334;Matsuda, Lance (Rep MAT);Rep MAT;100334;;;;0;;4;
2494;Baker Brothers;55 Brennan St;;Watsonville;CA;"	95076";(831) 722-6116;"	";;"	36.9140808";"	-121.7588007";41:44,1;247063;247063;"	7247063";"	";"	90002387";"	 ";"	 ";"	 ";"	 ";"	NO        ";25427;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Heather;Redman;102032;Morrissey, Heather (Rep HMO);Rep HMO;101670;;;;8;0;4;
2498;Kraft Furniture;3567 El Camino Real;Across from the Creekside Inn;Palo Alto;CA;"	94306";(650) 493-4533;"	";;"	37.4191124";"	-122.1339355";41:44,2;48967;48967;"	748967";"	";"	90004166";"	 ";"	 ";"	 ";"	 ";"	NO        ";15485;SIMMONS;Serta Simmons Bedding;SSB;Los Angeles;Los Angeles_04;;;;NO;0;;0;Nicki;Brown;101368;Van Emmerik, Shawn (Rep SVE);Rep SVE;101570;;;;12;0;4;
2501;Mattress Firm;1604 N Main St;;Salinas;CA;"	93906";(831) 443-3675;"	502036";www.mattressfirm.com/simmons-mattresses-0-c16/;"	36.7136761";"	-121.6540794";13:50,8;207281;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	NO        ";16376;SIMMONS;Store Success;West;North West;North West_05;;;Black Diamond Preferred;YES;0;;1;Tara;Placencia;101551;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;4;4;
2502;Mattress Firm;1129 S Main St;;Salinas;CA;"	93901";(831) 771-8682;"	502037";www.mattressfirm.com/simmons-mattresses-0-c16/;"	36.6584241";"	-121.6588327";13:50,9;207281;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	NO        ";25428;SIMMONS;Store Success;West;North West;North West_05;;;Black Diamond Preferred;YES;0;;1;Tara;Placencia;101551;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;4;4;
2508;Senate Sofabeds;3651 Soquel Dr;;Soquel;CA;"	95073";(831) 476-7002;"	";;"	36.987516";"	-121.9677523";41:44,3;7191072;7191072;"	7191072";"	";"	70620011";"	 ";"	 ";"	 ";"	 ";"	NO        ";15487;SIMMONS;Serta Simmons Bedding;SSB;Los Angeles;Los Angeles_04;;;;NO;0;;0;Nicki;Brown;101368;Van Emmerik, Shawn (Rep SVE);Rep SVE;101570;;;;24;4;2;
2541;DL Furniture;6020 Florin Road;;Sacramento;CA;"	95823";(916) 391-5333;"	";www.dnlfurniture.com;"	38.495432";"	-121.435383";00:00,0;423069;423069;"	7423069";"	";"	70080476";"	 ";"	 ";"	 ";"	 ";"	NO        ";15488;SIMMONS;Serta Simmons Bedding;SSB;Los Angeles;Los Angeles_03;;;;NO;0;;0;Michael;Kiley;101809;Van Emmerik, Shawn (Rep SVE);Rep SVE;101570;;;;12;0;4;
